Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	selec.file	old.selec
2063.008764939	2063.0435755	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	192.971772939	571	Spectrogram 1	1	44569.7	59938.5	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	250
2063.719443009	2063.737959265	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	193.682451009	572	Spectrogram 1	1	59426.2	66598.4	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	251
2066.496654441	2066.515170697	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	196.459662441	573	Spectrogram 1	1	80686.5	96567.6	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	252
2066.489618263	2066.501098342	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	196.452626263	574	Spectrogram 1	1	48924.2	63012.3	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	253
2066.617750754	2066.637007661	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	196.580758754	575	Spectrogram 1	1	61475.4	74282.8	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	254
2066.935477965	2066.954364546	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	196.898485965	576	Spectrogram 1	1	50973.4	66342.2	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	255
2067.123491405	2067.146451562	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	197.086499405	577	Spectrogram 1	1	48155.7	70696.7	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	256
2067.464227168	2067.474966596	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	197.427235168	578	Spectrogram 1	1	53022.5	63012.3	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	257
2067.736193434	2067.775077571	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	197.699201434	579	Spectrogram 1	1	50973.4	65573.8	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	258
2074.577891798	2074.611961709	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	204.540899798	580	Spectrogram 1	1	61219.3	74026.6	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	260
2076.984063387	2077.017762972	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	206.947071387	581	Spectrogram 1	1	48411.9	52766.4	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	261
2077.284397058	2077.335131599	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	207.247405058	582	Spectrogram 1	1	44057.4	55840.2	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	262
2084.73547722	2084.746586973	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	214.69848522	583	Spectrogram 1	1	22541	32018.4	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	263
2089.470941415	2089.497234498	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	219.433949415	584	Spectrogram 1	1	50973.4	61987.7	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	264
2089.621663738	2089.644994221	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	219.584671738	585	Spectrogram 1	1	46875	56352.5	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	265
2089.906382873	2089.934897907	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	219.869390873	586	Spectrogram 1	1	48668	58145.5	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	266
2090.545488961	2090.571782044	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	220.508496961	587	Spectrogram 1	1	47643.4	60450.8	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	267
2093.089804037	2093.108690618	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	223.052812037	588	Spectrogram 1	1	56608.6	74538.9	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	268
2093.106098342	2093.149056056	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	223.069106342	589	Spectrogram 1	1	51741.8	59938.5	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	269
2094.312912569	2094.34920443	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	224.275920569	590	Spectrogram 1	1	50461.1	59682.4	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	270
2096.019589417	2096.051807702	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	225.982597417	591	Spectrogram 1	1	53278.7	68903.7	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	271
2096.241784488	2096.258819443	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	226.204792488	592	Spectrogram 1	1	53278.7	69672.1	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	272
2099.555327147	2099.569769826	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	229.518335147	593	Spectrogram 1	1	57633.2	66854.5	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	273
2116.199099564	2116.215393869	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	246.162107564	594	Spectrogram 1	1	55327.9	64293	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	275
2117.116492626	2117.12760238	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	247.079500626	595	Spectrogram 1	1	65829.9	76075.8	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	276
2117.230182438	2117.25277227	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	247.193190438	596	Spectrogram 1	1	65317.6	77356.6	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	277
2118.549920644	2118.565844624	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	248.512928644	597	Spectrogram 1	1	55584	66854.5	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	278
2127.764756863	2127.777347917	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	257.727764863	598	Spectrogram 1	1	37909.8	46875	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	279
2128.170818222	2128.178595049	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	258.133826222	599	Spectrogram 1	1	23053.3	31506.1	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	280
2128.340427126	2128.359684032	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	258.303435126	600	Spectrogram 1	1	39446.7	46875	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	281
2129.296642223	2129.310344252	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	259.259650223	601	Spectrogram 1	1	21772.5	30737.7	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	282
2129.540316151	2129.554388505	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	259.503324151	602	Spectrogram 1	1	21004.1	29713.1	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	283
2132.550783266	2132.561522695	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	262.513791266	603	Spectrogram 1	1	32274.6	45850.4	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	284
2135.861561316	2135.912666182	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	265.824569316	604	Spectrogram 1	1	27663.9	38934.4	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	286
2146.334427603	2146.349981258	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	276.297435603	605	Spectrogram 1	1	56352.5	69672.1	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	288
2147.59575442	2147.624269454	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	277.55876242	606	Spectrogram 1	1	53022.5	61987.7	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	289
2177.567632925	2177.580964629	TH-09.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-09.wav	307.530640925	607	Spectrogram 1	1	73002	80686.5	TH-09 (T2019-09-03_08-49-01_0000003).Table.1.selections.txt	290
2274.735266524	2274.755167838	TH-10.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-10.wav	96.777378524	608	Spectrogram 1	1	26832.5	38612.6	TH-10 (T2019-09-03_08-40-35_0000002).Table.1.selections.txt	1
2318.901224801	2318.912484756	TH-10.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-10.wav	140.943336801	609	Spectrogram 1	1	52683.2	73625.7	TH-10 (T2019-09-03_08-40-35_0000002).Table.1.selections.txt	2
2703.493295528	2703.511071134	TH-11.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-11.wav	217.614511528	610	Spectrogram 1	1	20040.8	33627.7	TH-11 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	1
2746.887251779	2746.905027384	TH-11.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-11.wav	261.008467779	611	Spectrogram 1	1	20040.8	28192.9	TH-11 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	4
2755.039772291	2755.053844645	TH-11.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-11.wav	269.160988291	612	Spectrogram 1	1	21399.5	33967.4	TH-11 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	6
2652.317752703	2652.327751481	TH-11.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-11.wav	166.438968703	613	Spectrogram 1	1	21739.1	33967.4	TH-11 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	7
2527.107866455	2527.135640838	TH-11.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-11.wav	41.229082455	614	Spectrogram 1	1	25815.2	35326.1	TH-11 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	8
2929.551240943	2929.568523663	TH-12.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-12.wav	135.751560943	615	Spectrogram 1	1	20199.1	37470.7	TH-12 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	1
2929.547574911	2929.564857632	TH-12.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-12.wav	135.747894911	616	Spectrogram 1	1	40105.4	58548	TH-12 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	2
3005.247975125	3005.265257846	TH-12.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-12.wav	211.448295125	617	Spectrogram 1	1	26346.6	46545.7	TH-12 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	3
3005.833492697	3005.851299136	TH-12.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-12.wav	212.033812697	618	Spectrogram 1	1	24590.2	39519.9	TH-12 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	4
3006.491283359	3006.512232111	TH-12.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-12.wav	212.691603359	619	Spectrogram 1	1	22833.7	37178	TH-12 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	5
3007.490015015	3007.509916329	TH-12.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-12.wav	213.690335015	620	Spectrogram 1	1	28103	39227.2	TH-12 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt	6
3108.746566402	3108.768338855	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	7.025990402	621	Spectrogram 1	1	59331.8	72580.6	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	1
3112.143149453	3112.162707759	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	10.422573453	622	Spectrogram 1	1	49251.2	70276.5	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	2
3112.441994576	3112.467457276	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	10.721418576	623	Spectrogram 1	1	46371	59043.8	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	3
3112.729661887	3112.753279463	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	11.009085887	624	Spectrogram 1	1	45218.9	57603.7	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	4
3114.887004234	3114.915788154	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	13.166428234	625	Spectrogram 1	1	42626.7	54435.5	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	5
3115.21063883	3115.237577628	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	13.49006283	626	Spectrogram 1	1	43778.8	57315.7	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	6
3115.481201119	3115.511461139	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	13.760625119	627	Spectrogram 1	1	44642.9	57891.7	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	7
3115.898443876	3115.931656093	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	14.177867876	628	Spectrogram 1	1	44066.8	59619.8	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	8
3116.19359308	3116.235292862	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	14.47301708	629	Spectrogram 1	1	44642.9	62212	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	9
3116.362606358	3116.396187599	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	14.642030358	630	Spectrogram 1	1	40322.6	60771.9	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	10
3116.392497353	3116.400615895	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	14.671921353	631	Spectrogram 1	1	64228.1	76324.9	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	11
3116.537876155	3116.569243249	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	14.817300155	632	Spectrogram 1	1	44930.9	60771.9	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	12
3116.690652351	3116.735673355	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	14.970076351	633	Spectrogram 1	1	42050.7	64228.1	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	13
3116.865939048	3116.900627363	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	15.145363048	634	Spectrogram 1	1	42914.7	66244.2	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	14
3117.012444118	3117.063369516	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	15.291868118	635	Spectrogram 1	1	46082.9	60771.9	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	15
3117.44900025	3117.465606358	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	15.72842425	636	Spectrogram 1	1	43778.8	55011.5	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	16
3117.462654161	3117.491069057	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	15.742078161	637	Spectrogram 1	1	56163.6	80933.2	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	17
3117.622847425	3117.678939168	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	15.902271425	638	Spectrogram 1	1	43778.8	61347.9	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	18
3118.143137985	3118.175243128	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	16.422561985	639	Spectrogram 1	1	40610.6	60771.9	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	19
3118.174505079	3118.184837768	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	16.453929079	640	Spectrogram 1	1	58179.7	79493.1	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	20
3118.508199188	3118.555803365	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	16.787623188	641	Spectrogram 1	1	46659	66820.3	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	21
3118.661344407	3118.674998319	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	16.940768407	642	Spectrogram 1	1	46082.9	57027.6	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	22
3118.916461259	3118.939340786	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	17.195885259	643	Spectrogram 1	1	62212	78917.1	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	23
3118.898379053	3118.921996629	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	17.177803053	644	Spectrogram 1	1	47235	59619.8	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	24
3119.081415267	3119.092116981	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	17.360839267	645	Spectrogram 1	1	46371	53283.4	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	25
3119.255225866	3119.284378811	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	17.534649866	646	Spectrogram 1	1	41186.6	59331.8	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	26
3119.28031954	3119.293604427	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	17.55974354	647	Spectrogram 1	1	66244.2	82661.3	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	27
3119.439459207	3119.473409473	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	17.718883207	648	Spectrogram 1	1	44066.8	61347.9	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	28
3120.047197377	3120.055684943	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	18.326621377	649	Spectrogram 1	1	63940.1	79781.1	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	29
3120.026901023	3120.05457787	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	18.306325023	650	Spectrogram 1	1	45506.9	59907.8	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	30
3120.18705771	3120.200711621	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	18.46648171	651	Spectrogram 1	1	45794.9	55011.5	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	31
3120.576570144	3120.592069178	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	18.855994144	652	Spectrogram 1	1	65380.2	84965.4	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	32
3120.558487937	3120.580998439	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	18.837911937	653	Spectrogram 1	1	46371	61635.9	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	33
3120.709419009	3120.751487816	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	18.988843009	654	Spectrogram 1	1	45506.9	61347.9	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	34
3120.971147522	3120.980373138	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	19.250571522	655	Spectrogram 1	1	59619.8	75460.8	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	35
3121.626484074	3121.638661887	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	19.905908074	656	Spectrogram 1	1	65092.2	80645.2	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	36
3121.615413336	3121.628329197	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	19.894837336	657	Spectrogram 1	1	48675.1	56163.6	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	37
3121.898860825	3121.926906696	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	20.178284825	658	Spectrogram 1	1	39458.5	52419.4	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	38
3121.91841913	3121.925430598	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	20.19784313	659	Spectrogram 1	1	58179.7	67396.3	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	39
3122.174153195	3122.199615895	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	20.453577195	660	Spectrogram 1	1	42050.7	54435.5	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	40
3122.556856962	3122.568296725	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	20.836280962	661	Spectrogram 1	1	42338.7	56163.6	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	41
3122.573832095	3122.595235523	TH-13.wav	/home/m/Dropbox/Recordings/ratas_cin/recs/original_with_bedding/TH-13.wav	20.853256095	662	Spectrogram 1	1	57891.7	72580.6	TH-13 (T2019-09-03_08-57-19_0000004).Table.1.selections.txt	42
