Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	type	subtype	selec.file
7058.700210253	7058.74443195	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2681.092020253	1455	Spectrogram 1	1	56978.8	68462.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7060.481712937	7060.523828839	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2682.873522937	1456	Spectrogram 1	1	56095.4	69788	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7060.354312332	7060.361682615	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2682.746122332	1457	Spectrogram 1	1	75530	83922.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7061.73887263	7061.798887791	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2684.13068263	1458	Spectrogram 1	1	49911.7	61395.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7061.921023908	7061.927341293	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2684.312833908	1459	Spectrogram 1	1	72879.9	84805.7	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7061.894701469	7061.926288396	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2684.286511469	1460	Spectrogram 1	1	53886.9	65371	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7062.655946411	7062.699115211	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2685.047756411	1461	Spectrogram 1	1	59187.3	68462.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7062.783347016	7062.817039738	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2685.175157016	1462	Spectrogram 1	1	58303.9	74204.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7065.154471919	7065.213434182	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2687.546281919	1463	Spectrogram 1	1	53445.2	66696.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7065.448230338	7065.51666868	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2687.840040338	1464	Spectrogram 1	1	56095.4	68904.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7065.764099606	7065.780945967	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2688.155909606	1465	Spectrogram 1	1	71996.5	88339.2	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7065.997842865	7066.03890587	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2688.389652865	1466	Spectrogram 1	1	49028.3	56978.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7066.846478304	7066.871747846	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2689.238288304	1467	Spectrogram 1	1	49911.7	59629	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7067.091803442	7067.14023673	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2689.483613442	1468	Spectrogram 1	1	50795.1	61395.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7067.256055462	7067.286589491	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2689.647865462	1469	Spectrogram 1	1	56978.8	65371	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7067.466634974	7067.500327696	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2689.858444974	1470	Spectrogram 1	1	54328.6	62279.2	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7068.737482335	7068.775386647	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2691.129292335	1471	Spectrogram 1	1	55653.7	66254.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7071.81404861	7071.855111615	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2694.20585861	1472	Spectrogram 1	1	58303.9	67137.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7072.588981214	7072.641626092	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2694.980791214	1473	Spectrogram 1	1	56537.1	68462.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7074.166221491	7074.200967111	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2696.558031491	1474	Spectrogram 1	1	56095.4	64929.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7074.548423312	7074.597909497	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2696.940233312	1475	Spectrogram 1	1	55653.7	63604.2	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7074.676876814	7074.712675331	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2697.068686814	1476	Spectrogram 1	1	55212	62279.2	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7077.737649773	7077.755549031	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2700.129459773	1477	Spectrogram 1	1	61837.5	68904.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7077.771342495	7077.782924368	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2700.163152495	1478	Spectrogram 1	1	55212	68462.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7077.751337441	7077.800823626	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2700.143147441	1479	Spectrogram 1	1	47261.5	50353.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7078.901101589	7078.941111696	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2701.292911589	1480	Spectrogram 1	1	49028.3	63162.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7079.53915751	7079.572850232	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2701.93096751	1481	Spectrogram 1	1	57420.5	64045.9	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7079.678139988	7079.709726915	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2702.069949988	1482	Spectrogram 1	1	55212	65371	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7079.806593497	7079.825545653	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2702.198403497	1483	Spectrogram 1	1	55653.7	66254.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7079.81817537	7079.824492756	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2702.20998537	1484	Spectrogram 1	1	76413.4	82597.2	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7079.912936151	7079.932941204	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2702.304746151	1485	Spectrogram 1	1	48144.9	60512.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7080.020331702	7080.044548346	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2702.412141702	1486	Spectrogram 1	1	47703.2	59629	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7080.257233653	7080.290926375	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2702.649043653	1487	Spectrogram 1	1	51678.4	60954.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7080.385687155	7080.405692209	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2702.777497155	1488	Spectrogram 1	1	47261.5	56978.8	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7080.641541262	7080.661546316	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2703.033351262	1489	Spectrogram 1	1	49911.7	59187.3	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7080.659440387	7080.667863567	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2703.051250387	1490	Spectrogram 1	1	65812.7	76855.1	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7080.787893889	7080.839485869	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2703.179703889	1491	Spectrogram 1	1	49470	60512.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7080.914241596	7080.968992269	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2703.306051596	1492	Spectrogram 1	1	50353.4	63604.2	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7081.050065381	7081.070070435	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2703.441875381	1493	Spectrogram 1	1	56978.8	70671.4	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7082.403038612	7082.462000876	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2704.794848612	1494	Spectrogram 1	1	53003.5	67579.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7082.677844741	7082.711537463	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2705.069654741	1495	Spectrogram 1	1	53886.9	61837.5	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7083.80760383	7083.852878425	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2706.19941383	1496	Spectrogram 1	1	55653.7	68904.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7084.160324512	7084.207704902	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2706.552134512	1497	Spectrogram 1	1	58745.6	64487.6	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7084.505674918	7084.53936764	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2706.897484918	1498	Spectrogram 1	1	53886.9	65812.7	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
7084.753105845	7084.780481181	T0000011.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000011.WAV	2707.144915845	1499	Spectrogram 1	1	56095.4	65812.7	NA	NA	A_AMPH_15-45_estres_parte2_Audio T0000011.txt
8181.473770962	8181.493686548	T0000009.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000009.WAV	1087.889900962	1500	Spectrogram 1	1	51418.4	56294.3	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000009.txt
8501.114728582	8501.163993452	T0000009.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000009.WAV	1407.530858582	1501	Spectrogram 1	1	42109.9	45212.8	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000009.txt
9862.782550207	9862.801698491	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	12.099160207	1502	Spectrogram 1	1	70473.3	77674.9	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
9960.658355021	9960.676226753	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	109.974965021	1503	Spectrogram 1	1	66872.4	74074.1	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
9979.726214123	9979.736426541	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	129.042824123	1504	Spectrogram 1	1	64814.8	74588.5	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
9992.295145466	9992.309187541	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	141.611755466	1505	Spectrogram 1	1	60185.2	68415.6	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10046.089052192	10046.117136342	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	195.405662192	1506	Spectrogram 1	1	67901.2	73559.7	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10077.470533353	10077.489681637	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	226.787143353	1507	Spectrogram 1	1	62242.8	77674.9	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10092.369173222	10092.392151163	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	241.685783222	1508	Spectrogram 1	1	61728.4	70473.3	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10095.329497641	10095.342263164	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	244.646107641	1509	Spectrogram 1	1	60185.2	67901.2	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10119.198468499	10119.239318172	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	268.515078499	1510	Spectrogram 1	1	50925.9	57098.8	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10119.363143742	10119.381015474	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	268.679753742	1511	Spectrogram 1	1	56584.4	62242.8	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10122.011989127	10122.031137411	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	271.328599127	1512	Spectrogram 1	1	56070	66358	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10122.767707833	10122.781749908	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	272.084317833	1513	Spectrogram 1	1	58127.6	67901.2	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10127.211385563	10127.229257294	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	276.527995563	1514	Spectrogram 1	1	62757.2	73559.7	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10128.290072133	10128.307943864	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	277.606682133	1515	Spectrogram 1	1	59156.4	67386.8	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10138.896943394	10138.910985469	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	288.213553394	1516	Spectrogram 1	1	49897.1	54012.3	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10142.652559779	10142.669154958	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	291.969169779	1517	Spectrogram 1	1	60699.6	67901.2	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10158.096327175	10158.129517534	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	307.412937175	1518	Spectrogram 1	1	59670.8	70473.3	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10158.78438861	10158.807366551	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	308.10099861	1519	Spectrogram 1	1	59670.8	69444.4	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10162.979138087	10163.000839476	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	312.295748087	1520	Spectrogram 1	1	64300.4	75102.9	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10166.339022758	10166.358171042	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	315.655632758	1521	Spectrogram 1	1	63786	70473.3	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10167.872161607	10167.898969205	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	317.188771607	1522	Spectrogram 1	1	65843.6	72016.5	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10168.132578221	10168.1491734	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	317.449188221	1523	Spectrogram 1	1	63271.6	73559.7	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10187.408512264	10187.417448129	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	336.725122264	1524	Spectrogram 1	1	63271.6	69958.8	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10239.417791694	10239.433110321	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	388.734401694	1525	Spectrogram 1	1	67901.2	76646.1	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10257.355900085	10257.38653734	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	406.672510085	1526	Spectrogram 1	1	65329.2	75617.3	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10280.37468541	10280.406599217	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	429.69129541	1527	Spectrogram 1	1	61214	68930	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10280.710418608	10280.762757251	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	430.027028608	1528	Spectrogram 1	1	69958.8	79732.5	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10281.201891043	10281.223592432	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	430.518501043	1529	Spectrogram 1	1	63271.6	75102.9	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10284.600072422	10284.617944154	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	433.916682422	1530	Spectrogram 1	1	66358	77160.5	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10302.051814727	10302.090111295	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	451.368424727	1531	Spectrogram 1	1	64814.8	72530.9	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10305.152559567	10305.175537508	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	454.469169567	1532	Spectrogram 1	1	70473.3	82818.9	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10305.193409239	10305.201068553	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	454.510019239	1533	Spectrogram 1	1	60185.2	76131.7	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10305.180643717	10305.187026478	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	454.497253717	1534	Spectrogram 1	1	69444.4	80761.3	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10305.282767898	10305.315958257	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	454.599377898	1535	Spectrogram 1	1	55555.6	63271.6	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10305.942745184	10305.959340363	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	455.259355184	1536	Spectrogram 1	1	60185.2	67386.8	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10306.97419932	10307.002283469	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	456.29080932	1537	Spectrogram 1	1	78189.3	95679	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10307.150363533	10307.168235265	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	456.466973533	1538	Spectrogram 1	1	41666.7	45267.5	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10311.872329468	10311.90679638	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	461.188939468	1539	Spectrogram 1	1	71502.1	86419.8	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10312.1429585	10312.155724023	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	461.4595685	1540	Spectrogram 1	1	68415.6	82304.5	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10312.60889989	10312.624218517	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	461.92550989	1541	Spectrogram 1	1	60699.6	67386.8	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10312.735278564	10312.764639267	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	462.051888564	1542	Spectrogram 1	1	58127.6	70987.7	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10312.847615164	10312.869316553	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	462.164225164	1543	Spectrogram 1	1	55041.2	60699.6	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10312.971440545	10312.988035725	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	462.288050545	1544	Spectrogram 1	1	59156.4	68415.6	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10314.78286788	10314.809675477	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	464.09947788	1545	Spectrogram 1	1	60699.6	69958.8	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10315.921552406	10315.939424138	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	465.238162406	1546	Spectrogram 1	1	54526.7	64814.8	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10316.121971113	10316.132183531	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	465.438581113	1547	Spectrogram 1	1	59670.8	66358	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
10316.633868475	10316.64791055	T0000012.WAV	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000012.WAV	465.950478475	1548	Spectrogram 1	1	57613.2	63786	NA	NA	A_AMPH_15-45_estres_parte2_AUDIO T000012.txt
