"selec","View","Channel","start","end","bottom.freq","top.freq","selec.file","sound.files","peak.freq"
142,"Spectrogram 1",1,76.941099357,76.970534704,47.9579,62.8094,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",58.0078125
143,"Spectrogram 1",1,77.070231534,77.112192561,61.2624,72.401,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",66.6015625
144,"Spectrogram 1",1,77.647998452,77.678686367,57.2401,71.1634,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",66.6015625
145,"Spectrogram 1",1,77.906027454,77.931391955,48.8861,60.3342,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",56.4453125
146,"Spectrogram 1",1,86.473167456,86.4988451,35.5817,42.698,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",39.2578125
147,"Spectrogram 1",1,86.661992078,86.72054963,48.5767,64.3564,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",56.8359375
148,"Spectrogram 1",1,87.628659892,87.641185572,35.2723,43.6262,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",40.0390625
151,"Spectrogram 1",1,90.103943164,90.123357968,55.3837,64.9752,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",61.5234375
152,"Spectrogram 1",1,90.20853259,90.226381683,79.2079,98.7005,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",84.1796875
153,"Spectrogram 1",1,90.234523375,90.276484402,56.9307,75.495,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",68.5546875
154,"Spectrogram 1",1,91.163968694,91.208747999,38.3663,47.0297,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",42.7734375
155,"Spectrogram 1",1,91.949877304,91.993717183,40.5322,48.2673,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",43.1640625
158,"Spectrogram 1",1,92.486720355,92.521792258,36.2005,44.8639,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",40.4296875
159,"Spectrogram 1",1,93.594343467,93.62158682,34.0347,41.7698,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",38.0859375
162,"Spectrogram 1",1,97.190272621,97.217515974,50.4332,60.6436,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",58.3984375
163,"Spectrogram 1",1,98.62784966,98.661982137,61.5718,69.9257,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",67.7734375
164,"Spectrogram 1",1,100.191525189,100.224091956,56.6213,66.8317,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",63.0859375
165,"Spectrogram 1",1,102.886828059,102.93567821,35.2723,48.2673,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",41.9921875
166,"Spectrogram 1",1,103.502906005,103.516684253,57.2401,64.3564,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",61.1328125
171,"Spectrogram 1",1,104.022213104,104.038183346,53.2178,60.3342,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",56.8359375
172,"Spectrogram 1",1,105.515637123,105.525970808,70.2351,78.5891,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",72.4609375
173,"Spectrogram 1",1,105.627741956,105.650914463,55.0743,63.1188,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",59.5703125
174,"Spectrogram 1",1,107.535472773,107.584322923,54.146,67.1411,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",63.0859375
175,"Spectrogram 1",1,107.693296337,107.72053969,56.0025,65.9035,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",59.1796875
178,"Spectrogram 1",1,109.278060083,109.317829116,49.505,60.0248,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",54.8828125
179,"Spectrogram 1",1,109.606556005,109.639749056,50.7426,62.1906,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",56.4453125
180,"Spectrogram 1",1,111.351443014,111.367100114,58.1683,67.1411,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",63.0859375
181,"Spectrogram 1",1,112.315950265,112.349456458,47.6485,64.9752,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",58.3984375
182,"Spectrogram 1",1,112.594656609,112.612192561,51.6708,59.0965,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",55.6640625
183,"Spectrogram 1",1,113.935051926,113.962295279,50.7426,64.047,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",57.2265625
184,"Spectrogram 1",1,114.769918392,114.784636065,55.6931,63.4282,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",60.3515625
185,"Spectrogram 1",1,117.144446186,117.167305551,57.5495,65.9035,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",62.3046875
186,"Spectrogram 1",1,117.415323981,117.439435914,57.5495,66.2129,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",63.0859375
187,"Spectrogram 1",1,117.588491502,117.622310837,65.2847,80.4455,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",71.6796875
188,"Spectrogram 1",1,118.62628395,118.641627908,55.0743,63.7376,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",59.9609375
189,"Spectrogram 1",1,118.738701925,118.788804644,47.9579,57.8589,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",53.7109375
190,"Spectrogram 1",1,119.554153588,119.579518089,51.052,61.5718,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",56.4453125
191,"Spectrogram 1",1,121.02784966,121.049143316,48.5767,57.5495,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",53.7109375
192,"Spectrogram 1",1,125.112818845,125.13098108,64.9752,78.2797,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",75.1953125
193,"Spectrogram 1",1,125.470231534,125.499353739,48.2673,57.5495,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",53.7109375
194,"Spectrogram 1",1,127.210000567,127.22628395,60.6436,72.0916,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",67.3828125
195,"Spectrogram 1",1,127.228475944,127.264800415,36.8193,50.4332,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",44.3359375
196,"Spectrogram 1",1,127.728475944,127.745698754,60.0248,68.6881,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",66.6015625
199,"Spectrogram 1",1,128.570750113,128.587972923,44.8639,56.3119,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",50.1953125
200,"Spectrogram 1",1,129.590585763,129.610626851,45.4827,51.6708,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",49.0234375
201,"Spectrogram 1",1,130.039749056,130.066052983,45.7921,58.4777,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",52.9296875
202,"Spectrogram 1",1,131.921899962,131.937557062,55.6931,65.5941,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",60.3515625
205,"Spectrogram 1",1,132.477120658,132.493404041,51.9802,60.6436,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",56.0546875
206,"Spectrogram 1",1,135.650405774,135.669820578,54.7649,64.6658,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",61.1328125
207,"Spectrogram 1",1,137.31688969,137.331294222,56.3119,65.5941,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",59.9609375
208,"Spectrogram 1",1,139.384949207,139.408121715,54.146,60.953,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",58.3984375
209,"Spectrogram 1",1,139.882757213,139.902172017,45.7921,52.2896,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",50.5859375
210,"Spectrogram 1",1,140.64194105,140.682962651,45.4827,59.7153,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",53.3203125
211,"Spectrogram 1",1,142.402798301,142.446325038,63.4282,86.9431,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",72.8515625
214,"Spectrogram 1",1,142.534317937,142.546530475,53.2178,65.5941,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",58.3984375
213,"Spectrogram 1",1,142.550601321,142.580036668,59.0965,69.9257,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",67.7734375
217,"Spectrogram 1",1,143.016468844,143.033378512,48.2673,57.8589,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",54.4921875
218,"Spectrogram 1",1,143.308855703,143.337038483,51.9802,61.5718,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",56.8359375
219,"Spectrogram 1",1,143.689333195,143.719707968,44.245,52.9084,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",48.6328125
220,"Spectrogram 1",1,143.917926849,143.948301623,47.6485,56.9307,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",53.7109375
221,"Spectrogram 1",1,144.212505703,144.234425642,46.1015,55.0743,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",52.1484375
222,"Spectrogram 1",1,144.833173074,144.860103285,42.0792,52.2896,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",48.2421875
223,"Spectrogram 1",1,145.24298818,145.267413256,48.5767,58.7871,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",54.1015625
224,"Spectrogram 1",1,145.568665824,145.615637123,41.151,51.9802,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",48.2421875
225,"Spectrogram 1",1,145.830452529,145.86364558,43.0074,51.6708,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",49.0234375
226,"Spectrogram 1",1,148.050924435,148.067207818,56.3119,66.8317,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",61.5234375
227,"Spectrogram 1",1,148.184949207,148.204990295,44.245,51.9802,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",47.8515625
228,"Spectrogram 1",1,148.699040597,148.730667938,44.5545,54.7649,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",50.5859375
231,"Spectrogram 1",1,151.429513103,151.468655852,44.245,55.0743,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",52.5390625
232,"Spectrogram 1",1,151.920960536,151.958850717,44.245,54.146,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",47.8515625
233,"Spectrogram 1",1,153.132341353,153.1617767,48.8861,59.7153,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",54.4921875
234,"Spectrogram 1",1,154.670231534,154.697161745,55.3837,68.9975,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",65.8203125
237,"Spectrogram 1",1,155.425452229,155.467413256,43.0074,53.2178,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",50.9765625
240,"Spectrogram 1",1,156.284322923,156.33567821,41.151,52.2896,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",47.0703125
241,"Spectrogram 1",1,157.107289993,157.1461196,60.6436,76.7327,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",68.1640625
242,"Spectrogram 1",1,157.706976851,157.737664767,58.1683,69.6163,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",66.2109375
243,"Spectrogram 1",1,157.74298818,157.759897848,52.9084,65.2847,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",62.3046875
244,"Spectrogram 1",1,159.166786972,159.202798301,47.6485,57.8589,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",54.1015625
245,"Spectrogram 1",1,159.674615522,159.715950265,42.698,54.7649,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",49.8046875
246,"Spectrogram 1",1,162.010000567,162.026597092,53.2178,59.7153,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",56.0546875
247,"Spectrogram 1",1,164.558234385,164.59831656,47.0297,55.0743,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",50.9765625
248,"Spectrogram 1",1,167.522633951,167.539543618,38.6757,47.3391,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",43.1640625
249,"Spectrogram 1",1,173.384430628,173.431088785,27.8465,34.3441,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",31.4453125
250,"Spectrogram 1",1,173.920755099,173.935785915,45.7921,56.3119,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",53.3203125
251,"Spectrogram 1",1,175.737557062,175.773568391,32.797,42.0792,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",36.1328125
252,"Spectrogram 1",1,175.994656609,176.023778814,50.1238,59.0965,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",55.2734375
253,"Spectrogram 1",1,177.874938655,177.89623231,48.5767,55.0743,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",51.3671875
254,"Spectrogram 1",1,179.906350567,179.948624736,34.3441,41.4604,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",37.3046875
255,"Spectrogram 1",1,181.184949207,181.207182289,54.4554,68.6881,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",61.9140625
256,"Spectrogram 1",1,181.318347696,181.342146487,55.3837,64.9752,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",58.7890625
257,"Spectrogram 1",1,181.61782073,181.640680096,19.1832,36.5099,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",33.0078125
258,"Spectrogram 1",1,182.015824202,182.056845803,33.7252,43.6262,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",39.6484375
259,"Spectrogram 1",1,182.583383497,182.644133044,38.3663,46.1015,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",41.9921875
260,"Spectrogram 1",1,184.444661595,184.475036368,38.9851,55.6931,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",42.3828125
261,"Spectrogram 1",1,185.377746941,185.41688969,60.3342,74.5668,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",66.9921875
262,"Spectrogram 1",1,185.985888633,186.011879419,36.2005,50.7426,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",40.0390625
263,"Spectrogram 1",1,190.562500717,190.594128058,50.7426,62.8094,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",57.2265625
264,"Spectrogram 1",1,190.941109328,190.965534404,53.5272,62.8094,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",59.1796875
265,"Spectrogram 1",1,191.417936821,191.436099057,58.1683,66.8317,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",62.6953125
266,"Spectrogram 1",1,195.49726945,195.512613407,58.4777,65.5941,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",63.0859375
268,"Spectrogram 1",1,203.447166731,203.459066127,87.5619,94.0594,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",90.8203125
267,"Spectrogram 1",1,203.459379269,203.4737838,88.1807,95.297,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",91.6015625
271,"Spectrogram 1",1,209.97430238,210.006556005,51.9802,62.8094,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",58.3984375
272,"Spectrogram 1",1,210.310206004,210.344025339,45.4827,60.6436,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",57.6171875
273,"Spectrogram 1",1,210.448301623,210.463332438,51.9802,60.0248,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",56.0546875
274,"Spectrogram 1",1,210.757598149,210.791730627,51.6708,62.1906,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",58.3984375
275,"Spectrogram 1",1,211.006135158,211.043712197,45.7921,61.5718,"CageTest0_A_5min_2021-10-29_09-50-07_0000006.Table.1.selections.txt","CageTest0_A_5min_2021-10-29_09-50-07_0000006.wav",52.9296875
